action,file,timestamp,runtime,lazy,blocksize,prefetch_storage
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_4.trk>,467984021221338,86.225326972,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_5.trk>,468070248033211,65.71736832,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_6.trk>,468135966817904,62.718427161,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_7.trk>,468198686732383,77.130046596,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_0.trk>,468275818310371,55.32829161,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_1.trk>,468331148286173,80.31720860600001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_2.trk>,468411466657243,73.484722062,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_3.trk>,468484952829204,53.978708893000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_4.trk>,468538932987807,80.484904463,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_5.trk>,468619419249090,61.524996763000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_6.trk>,468680945807641,69.736757872,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_7.trk>,468750684035520,77.79926450900001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_0.trk>,468828484746242,48.502965585000005,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_1.trk>,468876989245175,80.414882434,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_2.trk>,468957405620211,74.381230344,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,469031788275971,51.733930518,True,0,[]
read_s3fs,['hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],467722705505113,1360.81740293,True,67108864,[]
